-1.809736718750000000e+05,-1.870398906250000000e+05,-1.814142187500000000e+05,-1.830815781250000000e+05,-1.809386406250000000e+05,-1.847390937500000000e+05,-1.811413906250000000e+05,-1.853390781250000000e+05
-1.825532187500000000e+05,-1.870203750000000000e+05,-1.831292968750000000e+05,-1.831977968750000000e+05,-1.831688281250000000e+05,-1.848169375000000000e+05,-1.825163906250000000e+05,-1.854877656250000000e+05
-1.847295312500000000e+05,-1.869495468750000000e+05,-1.853949062500000000e+05,-1.832755000000000000e+05,-1.859703750000000000e+05,-1.848198750000000000e+05,-1.844801406250000000e+05,-1.856365625000000000e+05
-1.859250937500000000e+05,-1.858640781250000000e+05,-1.867434843750000000e+05,-1.826625312500000000e+05,-1.870659687500000000e+05,-1.836825937500000000e+05,-1.853718281250000000e+05,-1.843707187500000000e+05
-1.864902656250000000e+05,-1.836958906250000000e+05,-1.870191875000000000e+05,-1.818776406250000000e+05,-1.871070625000000000e+05,-1.822502187500000000e+05,-1.857987031250000000e+05,-1.827997031250000000e+05
-1.868996718750000000e+05,-1.818438750000000000e+05,-1.870261250000000000e+05,-1.811964687500000000e+05,-1.870991718750000000e+05,-1.809554687500000000e+05,-1.864557968750000000e+05,-1.814397343750000000e+05
-1.869529375000000000e+05,-1.805568593750000000e+05,-1.870271562500000000e+05,-1.807230625000000000e+05,-1.870994375000000000e+05,-1.800167968750000000e+05,-1.869710937500000000e+05,-1.805069062500000000e+05
-1.869467500000000000e+05,-1.799404687500000000e+05,-1.870246406250000000e+05,-1.804963906250000000e+05,-1.870951250000000000e+05,-1.795401875000000000e+05,-1.870984218750000000e+05,-1.801142656250000000e+05
-1.869459843750000000e+05,-1.798119843750000000e+05,-1.870235312500000000e+05,-1.804298125000000000e+05,-1.870930937500000000e+05,-1.794154687500000000e+05,-1.871034062500000000e+05,-1.800576562500000000e+05
-1.869506406250000000e+05,-1.798080000000000000e+05,-1.870264531250000000e+05,-1.803677656250000000e+05,-1.870974843750000000e+05,-1.793359062500000000e+05,-1.871042812500000000e+05,-1.799777500000000000e+05
-1.869555156250000000e+05,-1.800413281250000000e+05,-1.870310000000000000e+05,-1.804325781250000000e+05,-1.871029843750000000e+05,-1.794363125000000000e+05,-1.870972187500000000e+05,-1.801161406250000000e+05
-1.868348593750000000e+05,-1.801642656250000000e+05,-1.870275312500000000e+05,-1.804192968750000000e+05,-1.871016406250000000e+05,-1.794431406250000000e+05,-1.866925156250000000e+05,-1.800562500000000000e+05
-1.856394843750000000e+05,-1.804849687500000000e+05,-1.868195312500000000e+05,-1.804510156250000000e+05,-1.871064062500000000e+05,-1.795934531250000000e+05,-1.851802656250000000e+05,-1.800152656250000000e+05
-1.844016406250000000e+05,-1.821246250000000000e+05,-1.857251406250000000e+05,-1.810539531250000000e+05,-1.871153906250000000e+05,-1.806797656250000000e+05,-1.843322500000000000e+05,-1.813213125000000000e+05
-1.837523281250000000e+05,-1.842978593750000000e+05,-1.843505000000000000e+05,-1.818770625000000000e+05,-1.866470312500000000e+05,-1.822115937500000000e+05,-1.839983281250000000e+05,-1.831469531250000000e+05
-1.827153437500000000e+05,-1.862230625000000000e+05,-1.827508593750000000e+05,-1.825848125000000000e+05,-1.842682656250000000e+05,-1.836343750000000000e+05,-1.832358281250000000e+05,-1.847365000000000000e+05
-1.816041250000000000e+05,-1.869853437500000000e+05,-1.813699218750000000e+05,-1.830000781250000000e+05,-1.819169531250000000e+05,-1.845414375000000000e+05,-1.822626093750000000e+05,-1.856598906250000000e+05
-1.805630625000000000e+05,-1.870546875000000000e+05,-1.803649218750000000e+05,-1.831236406250000000e+05,-1.802760312500000000e+05,-1.849027500000000000e+05,-1.812408906250000000e+05,-1.858989375000000000e+05
-1.796646406250000000e+05,-1.870570156250000000e+05,-1.796614687500000000e+05,-1.830817500000000000e+05,-1.792488125000000000e+05,-1.849073593750000000e+05,-1.803097500000000000e+05,-1.856775468750000000e+05
-1.799421562500000000e+05,-1.870469687500000000e+05,-1.800783750000000000e+05,-1.830664843750000000e+05,-1.796072812500000000e+05,-1.848624687500000000e+05,-1.803829062500000000e+05,-1.854892343750000000e+05
-1.809954687500000000e+05,-1.870355156250000000e+05,-1.814247031250000000e+05,-1.830471718750000000e+05,-1.809741250000000000e+05,-1.847432031250000000e+05,-1.811590781250000000e+05,-1.853000312500000000e+05
-1.826030468750000000e+05,-1.870200781250000000e+05,-1.831670000000000000e+05,-1.831777031250000000e+05,-1.832367812500000000e+05,-1.848409687500000000e+05,-1.825664843750000000e+05,-1.854763593750000000e+05
-1.847712812500000000e+05,-1.869480312500000000e+05,-1.854235625000000000e+05,-1.832449218750000000e+05,-1.860134062500000000e+05,-1.848285468750000000e+05,-1.845193125000000000e+05,-1.856041250000000000e+05
-1.859682500000000000e+05,-1.858770156250000000e+05,-1.867563125000000000e+05,-1.826318281250000000e+05,-1.870682031250000000e+05,-1.836907031250000000e+05,-1.854146250000000000e+05,-1.843383906250000000e+05
-1.865282343750000000e+05,-1.837220625000000000e+05,-1.870188125000000000e+05,-1.818527812500000000e+05,-1.871045312500000000e+05,-1.822692187500000000e+05,-1.858514062500000000e+05,-1.827847187500000000e+05
-1.869153750000000000e+05,-1.818988750000000000e+05,-1.870311875000000000e+05,-1.811895468750000000e+05,-1.871043750000000000e+05,-1.809990468750000000e+05,-1.865228750000000000e+05,-1.814535625000000000e+05
-1.869542656250000000e+05,-1.806502343750000000e+05,-1.870273750000000000e+05,-1.807332343750000000e+05,-1.871000156250000000e+05,-1.800914531250000000e+05,-1.870004843750000000e+05,-1.805593125000000000e+05
-1.869489687500000000e+05,-1.800421562500000000e+05,-1.870246875000000000e+05,-1.805110156250000000e+05,-1.870961093750000000e+05,-1.796202031250000000e+05,-1.871015156250000000e+05,-1.801768906250000000e+05
-1.869446250000000000e+05,-1.798636093750000000e+05,-1.870232343750000000e+05,-1.804278437500000000e+05,-1.870919531250000000e+05,-1.794456875000000000e+05,-1.871034062500000000e+05,-1.800837656250000000e+05
-1.869502343750000000e+05,-1.798341406250000000e+05,-1.870260781250000000e+05,-1.803530781250000000e+05,-1.870967343750000000e+05,-1.793590312500000000e+05,-1.871041093750000000e+05,-1.799773437500000000e+05
-1.869560625000000000e+05,-1.800666406250000000e+05,-1.870311718750000000e+05,-1.804165781250000000e+05,-1.871028593750000000e+05,-1.794603281250000000e+05,-1.870991718750000000e+05,-1.801130000000000000e+05
-1.868399687500000000e+05,-1.801703750000000000e+05,-1.870275781250000000e+05,-1.803918125000000000e+05,-1.871011562500000000e+05,-1.794450781250000000e+05,-1.867109218750000000e+05,-1.800261406250000000e+05
-1.856573593750000000e+05,-1.804789843750000000e+05,-1.868196406250000000e+05,-1.804184375000000000e+05,-1.871042656250000000e+05,-1.795967968750000000e+05,-1.852028281250000000e+05,-1.799416250000000000e+05
-1.844329531250000000e+05,-1.821368593750000000e+05,-1.857367343750000000e+05,-1.810282812500000000e+05,-1.871121718750000000e+05,-1.806927343750000000e+05,-1.843635625000000000e+05,-1.812810000000000000e+05
-1.837904843750000000e+05,-1.843192968750000000e+05,-1.843651250000000000e+05,-1.818534531250000000e+05,-1.866714218750000000e+05,-1.822292812500000000e+05,-1.840346250000000000e+05,-1.831391718750000000e+05
-1.827478437500000000e+05,-1.862369687500000000e+05,-1.827672343750000000e+05,-1.825632656250000000e+05,-1.843189843750000000e+05,-1.836493906250000000e+05,-1.832703750000000000e+05,-1.847262343750000000e+05
-1.816357968750000000e+05,-1.869861718750000000e+05,-1.813859062500000000e+05,-1.829777968750000000e+05,-1.819587812500000000e+05,-1.845547500000000000e+05,-1.822961562500000000e+05,-1.856482500000000000e+05
-1.806014531250000000e+05,-1.870557187500000000e+05,-1.803799375000000000e+05,-1.831016875000000000e+05,-1.803150156250000000e+05,-1.849159218750000000e+05,-1.812733437500000000e+05,-1.858861875000000000e+05
-1.796898593750000000e+05,-1.870585312500000000e+05,-1.796922031250000000e+05,-1.830544375000000000e+05,-1.792742656250000000e+05,-1.849078281250000000e+05,-1.803329531250000000e+05,-1.856527031250000000e+05
-1.799645625000000000e+05,-1.870520937500000000e+05,-1.801135937500000000e+05,-1.830448281250000000e+05,-1.796448125000000000e+05,-1.848684218750000000e+05,-1.804212031250000000e+05,-1.854693906250000000e+05
-1.810341093750000000e+05,-1.870401093750000000e+05,-1.814474218750000000e+05,-1.830308750000000000e+05,-1.810306718750000000e+05,-1.847622187500000000e+05,-1.812142031250000000e+05,-1.852960312500000000e+05
-1.826277656250000000e+05,-1.870206250000000000e+05,-1.831772656250000000e+05,-1.831490312500000000e+05,-1.832764375000000000e+05,-1.848454843750000000e+05,-1.826042031250000000e+05,-1.854527812500000000e+05
-1.847825468750000000e+05,-1.869462812500000000e+05,-1.854254062500000000e+05,-1.832092500000000000e+05,-1.860292031250000000e+05,-1.848180156250000000e+05,-1.845420625000000000e+05,-1.855615156250000000e+05
-1.859706093750000000e+05,-1.858568750000000000e+05,-1.867567343750000000e+05,-1.825940781250000000e+05,-1.870702656250000000e+05,-1.836759531250000000e+05,-1.854274375000000000e+05,-1.842895468750000000e+05
-1.865256250000000000e+05,-1.836945468750000000e+05,-1.870160000000000000e+05,-1.818126875000000000e+05,-1.871026250000000000e+05,-1.822493906250000000e+05,-1.858577031250000000e+05,-1.827323125000000000e+05
-1.869085468750000000e+05,-1.818361093750000000e+05,-1.870245156250000000e+05,-1.811313906250000000e+05,-1.870980937500000000e+05,-1.809490000000000000e+05,-1.865048281250000000e+05,-1.813638593750000000e+05
-1.869481875000000000e+05,-1.805602812500000000e+05,-1.870215000000000000e+05,-1.806622656250000000e+05,-1.870943125000000000e+05,-1.800186093750000000e+05,-1.869772187500000000e+05,-1.804421250000000000e+05
-1.869455937500000000e+05,-1.800008750000000000e+05,-1.870216562500000000e+05,-1.804624843750000000e+05,-1.870928593750000000e+05,-1.795850937500000000e+05,-1.870968593750000000e+05,-1.801101093750000000e+05
-1.869450468750000000e+05,-1.798421562500000000e+05,-1.870231250000000000e+05,-1.803876562500000000e+05,-1.870922812500000000e+05,-1.794373281250000000e+05,-1.871030937500000000e+05,-1.800305156250000000e+05
-1.869510156250000000e+05,-1.798103750000000000e+05,-1.870248750000000000e+05,-1.803110937500000000e+05,-1.870970156250000000e+05,-1.793490625000000000e+05,-1.871035312500000000e+05,-1.798013437500000000e+05
-1.869555312500000000e+05,-1.800435468750000000e+05,-1.870302187500000000e+05,-1.803752656250000000e+05,-1.871020468750000000e+05,-1.794402812500000000e+05,-1.870972187500000000e+05,-1.798236718750000000e+05
-1.868359218750000000e+05,-1.801475937500000000e+05,-1.870262812500000000e+05,-1.803519531250000000e+05,-1.871006250000000000e+05,-1.794303906250000000e+05,-1.867063593750000000e+05,-1.797634843750000000e+05
-1.856466875000000000e+05,-1.804690312500000000e+05,-1.868121250000000000e+05,-1.803838750000000000e+05,-1.871053125000000000e+05,-1.795805781250000000e+05,-1.852041875000000000e+05,-1.798435625000000000e+05
-1.844269531250000000e+05,-1.821336093750000000e+05,-1.857196875000000000e+05,-1.809976250000000000e+05,-1.871145937500000000e+05,-1.806820625000000000e+05,-1.843721250000000000e+05,-1.813303593750000000e+05
-1.837738750000000000e+05,-1.843023437500000000e+05,-1.843409218750000000e+05,-1.818161718750000000e+05,-1.866616250000000000e+05,-1.822116406250000000e+05,-1.840306718750000000e+05,-1.831624687500000000e+05
-1.827364687500000000e+05,-1.862290156250000000e+05,-1.827465625000000000e+05,-1.825298281250000000e+05,-1.843056406250000000e+05,-1.836377812500000000e+05,-1.832713593750000000e+05,-1.847557812500000000e+05
-1.816291562500000000e+05,-1.869846875000000000e+05,-1.813687812500000000e+05,-1.829467031250000000e+05,-1.819526250000000000e+05,-1.845457968750000000e+05,-1.823009843750000000e+05,-1.856834062500000000e+05
-1.805883906250000000e+05,-1.870556406250000000e+05,-1.803626562500000000e+05,-1.830685000000000000e+05,-1.803097343750000000e+05,-1.849039531250000000e+05,-1.812782812500000000e+05,-1.859221406250000000e+05
-1.796831093750000000e+05,-1.870584843750000000e+05,-1.796322343750000000e+05,-1.830215312500000000e+05,-1.792767187500000000e+05,-1.848988750000000000e+05,-1.803413437500000000e+05,-1.856885625000000000e+05
-1.799786093750000000e+05,-1.870521562500000000e+05,-1.800843593750000000e+05,-1.830164687500000000e+05,-1.796549843750000000e+05,-1.848673906250000000e+05,-1.804375156250000000e+05,-1.855168125000000000e+05
-1.810517187500000000e+05,-1.870403750000000000e+05,-1.814617656250000000e+05,-1.830072812500000000e+05,-1.810443281250000000e+05,-1.847685937500000000e+05,-1.812367656250000000e+05,-1.853533593750000000e+05
-1.826435312500000000e+05,-1.870209843750000000e+05,-1.831887500000000000e+05,-1.831276250000000000e+05,-1.832858906250000000e+05,-1.848564375000000000e+05,-1.826249531250000000e+05,-1.855131562500000000e+05
-1.847956562500000000e+05,-1.869504375000000000e+05,-1.854347500000000000e+05,-1.831936406250000000e+05,-1.860356718750000000e+05,-1.848368281250000000e+05,-1.845620156250000000e+05,-1.856302500000000000e+05
-1.859590781250000000e+05,-1.858605468750000000e+05,-1.867558281250000000e+05,-1.825680937500000000e+05,-1.870730781250000000e+05,-1.836765937500000000e+05,-1.854198750000000000e+05,-1.843337812500000000e+05
-1.865045937500000000e+05,-1.836880000000000000e+05,-1.870210000000000000e+05,-1.817812343750000000e+05,-1.871081718750000000e+05,-1.822397812500000000e+05,-1.858322031250000000e+05,-1.827583906250000000e+05
-1.869035156250000000e+05,-1.818531406250000000e+05,-1.870257812500000000e+05,-1.811086718750000000e+05,-1.870992031250000000e+05,-1.809593593750000000e+05,-1.864939531250000000e+05,-1.814159687500000000e+05
-1.869522187500000000e+05,-1.806163125000000000e+05,-1.870253906250000000e+05,-1.806582812500000000e+05,-1.870982343750000000e+05,-1.800606718750000000e+05,-1.869894843750000000e+05,-1.805342343750000000e+05
-1.869495625000000000e+05,-1.800269218750000000e+05,-1.870252343750000000e+05,-1.804423750000000000e+05,-1.870966875000000000e+05,-1.796007812500000000e+05,-1.871016250000000000e+05,-1.801640468750000000e+05
-1.869453125000000000e+05,-1.798405312500000000e+05,-1.870230156250000000e+05,-1.803573593750000000e+05,-1.870927968750000000e+05,-1.794305937500000000e+05,-1.871039218750000000e+05,-1.800645156250000000e+05
-1.869501875000000000e+05,-1.797979062500000000e+05,-1.870229843750000000e+05,-1.802753593750000000e+05,-1.870970156250000000e+05,-1.793438906250000000e+05,-1.871031250000000000e+05,-1.798288593750000000e+05
-1.869548125000000000e+05,-1.800183281250000000e+05,-1.870295781250000000e+05,-1.803317500000000000e+05,-1.871013281250000000e+05,-1.794222187500000000e+05,-1.870955468750000000e+05,-1.798352500000000000e+05
-1.868286718750000000e+05,-1.801226875000000000e+05,-1.870256093750000000e+05,-1.803100468750000000e+05,-1.871007968750000000e+05,-1.794193906250000000e+05,-1.866866250000000000e+05,-1.797782343750000000e+05
-1.856174843750000000e+05,-1.804524687500000000e+05,-1.868048437500000000e+05,-1.803462187500000000e+05,-1.871075000000000000e+05,-1.795682812500000000e+05,-1.851743906250000000e+05,-1.798671875000000000e+05
-1.843859531250000000e+05,-1.821010000000000000e+05,-1.856874375000000000e+05,-1.809506093750000000e+05,-1.871141406250000000e+05,-1.806485625000000000e+05,-1.843305468750000000e+05,-1.813400781250000000e+05
-1.837373906250000000e+05,-1.842724531250000000e+05,-1.843115468750000000e+05,-1.817706718750000000e+05,-1.866376718750000000e+05,-1.821833437500000000e+05,-1.839925937500000000e+05,-1.831751093750000000e+05
-1.827029062500000000e+05,-1.862023906250000000e+05,-1.827202968750000000e+05,-1.824792812500000000e+05,-1.842456250000000000e+05,-1.836053437500000000e+05,-1.832339531250000000e+05,-1.847647968750000000e+05
-1.815984531250000000e+05,-1.869716875000000000e+05,-1.813448437500000000e+05,-1.828922343750000000e+05,-1.819019843750000000e+05,-1.845107656250000000e+05,-1.822648437500000000e+05,-1.856879375000000000e+05
-1.805744218750000000e+05,-1.870518906250000000e+05,-1.803493125000000000e+05,-1.830210937500000000e+05,-1.802735468750000000e+05,-1.848766875000000000e+05,-1.812556406250000000e+05,-1.859381718750000000e+05
-1.796780312500000000e+05,-1.870583125000000000e+05,-1.796236250000000000e+05,-1.829814218750000000e+05,-1.792522656250000000e+05,-1.848812656250000000e+05,-1.803311093750000000e+05,-1.857188750000000000e+05
-1.799567343750000000e+05,-1.870521875000000000e+05,-1.800718437500000000e+05,-1.829755312500000000e+05,-1.796300000000000000e+05,-1.848493125000000000e+05,-1.804124687500000000e+05,-1.855441093750000000e+05
-1.810227343750000000e+05,-1.870398906250000000e+05,-1.814410468750000000e+05,-1.829655312500000000e+05,-1.810054062500000000e+05,-1.847507500000000000e+05,-1.812042500000000000e+05,-1.853792031250000000e+05
-1.825682500000000000e+05,-1.870198125000000000e+05,-1.831338593750000000e+05,-1.830632187500000000e+05,-1.832067187500000000e+05,-1.848015156250000000e+05,-1.825434062500000000e+05,-1.854912500000000000e+05
-1.846001093750000000e+05,-1.869000312500000000e+05,-1.853158750000000000e+05,-1.830627500000000000e+05,-1.859593906250000000e+05,-1.846740625000000000e+05,-1.843458750000000000e+05,-1.854687656250000000e+05
-1.856335625000000000e+05,-1.855484687500000000e+05,-1.866161406250000000e+05,-1.823804218750000000e+05,-1.870604687500000000e+05,-1.834162031250000000e+05,-1.850651562500000000e+05,-1.840473281250000000e+05
-1.862486406250000000e+05,-1.833886875000000000e+05,-1.869948437500000000e+05,-1.816119062500000000e+05,-1.871076562500000000e+05,-1.820068750000000000e+05,-1.855018281250000000e+05,-1.825206718750000000e+05
-1.868412656250000000e+05,-1.816839218750000000e+05,-1.870310625000000000e+05,-1.809939687500000000e+05,-1.871044843750000000e+05,-1.808132968750000000e+05,-1.862972500000000000e+05,-1.812915625000000000e+05
-1.869520468750000000e+05,-1.804582187500000000e+05,-1.870275312500000000e+05,-1.805474218750000000e+05,-1.871001250000000000e+05,-1.799263125000000000e+05,-1.868985625000000000e+05,-1.804193906250000000e+05
-1.869448437500000000e+05,-1.799003906250000000e+05,-1.870225625000000000e+05,-1.803372500000000000e+05,-1.870928593750000000e+05,-1.794966250000000000e+05,-1.870878125000000000e+05,-1.800631250000000000e+05
-1.869453437500000000e+05,-1.797617656250000000e+05,-1.870188593750000000e+05,-1.802466406250000000e+05,-1.870921875000000000e+05,-1.793583750000000000e+05,-1.871003437500000000e+05,-1.799762656250000000e+05
-1.869515937500000000e+05,-1.797226718750000000e+05,-1.870223281250000000e+05,-1.799118125000000000e+05,-1.870985000000000000e+05,-1.792679375000000000e+05,-1.871021562500000000e+05,-1.797125000000000000e+05
-1.869524218750000000e+05,-1.799619843750000000e+05,-1.870271250000000000e+05,-1.798006562500000000e+05,-1.870995625000000000e+05,-1.793697031250000000e+05,-1.870876093750000000e+05,-1.797892968750000000e+05
-1.868056718750000000e+05,-1.800893750000000000e+05,-1.870215781250000000e+05,-1.798289218750000000e+05,-1.870988750000000000e+05,-1.793949218750000000e+05,-1.866161250000000000e+05,-1.797658750000000000e+05
-1.855443750000000000e+05,-1.804319531250000000e+05,-1.867838281250000000e+05,-1.799153750000000000e+05,-1.871020000000000000e+05,-1.795432656250000000e+05,-1.850790000000000000e+05,-1.798663281250000000e+05
-1.843401093750000000e+05,-1.820981875000000000e+05,-1.856477968750000000e+05,-1.807516250000000000e+05,-1.871083906250000000e+05,-1.806440937500000000e+05,-1.842747500000000000e+05,-1.813564062500000000e+05
-1.837035937500000000e+05,-1.842841250000000000e+05,-1.842872031250000000e+05,-1.818825000000000000e+05,-1.866071875000000000e+05,-1.821858125000000000e+05,-1.839514375000000000e+05,-1.832055781250000000e+05
-1.826680156250000000e+05,-1.862135937500000000e+05,-1.826967187500000000e+05,-1.826151406250000000e+05,-1.841895937500000000e+05,-1.836063750000000000e+05,-1.831914843750000000e+05,-1.847946406250000000e+05
